"";"Data";"MunicipioChave";"Tipo";"Confirmados";"Mortes";"UltimaData";"PopulacaoEstimadaEm2019";"ConfirmadosACada100K";"PorcentagemMorte";"InformadoMunicipio";"_TipoFato";"Cluster"
"792";2020-04-20;"3303955-RJ";"city";1;0;"True";"25156";"3.97519";0;"S";"ATUAL";2
"793";2020-04-20;"3304003-RJ";"city";2;0;"True";"29277";"6.8313";0;"S";"ATUAL";2
"794";2020-04-20;"3304102-RJ";"city";1;0;"True";"18847";"5.30588";0;"S";"ATUAL";2
"795";2020-04-20;"3304110-RJ";"city";2;0;"True";"19683";"10.16105";0;"S";"ATUAL";2
"796";2020-04-20;"3304128-RJ";"city";2;0;"True";"14302";"13.98406";0;"S";"ATUAL";2
"797";2020-04-20;"3304144-RJ";"city";15;1;"True";"150319";"9.97878";0,0667;"S";"ATUAL";2
"798";2020-04-20;"3304151-RJ";"city";3;0;"True";"24700";"12.14575";0;"S";"ATUAL";2
"799";2020-04-20;"3304201-RJ";"city";12;2;"True";"131341";"9.13652";0,1667;"S";"ATUAL";2
"800";2020-04-20;"3304300-RJ";"city";6;2;"True";"60201";"9.96661";0,3333;"S";"ATUAL";2
"801";2020-04-20;"3304508-RJ";"city";1;0;"True";"9284";"10.77122";0;"S";"ATUAL";2
"802";2020-04-20;"3304524-RJ";"city";13;4;"True";"150674";"8.6279";0,3077;"S";"ATUAL";2
"803";2020-04-20;"3304755-RJ";"city";2;1;"True";"42205";"4.73878";0,5;"S";"ATUAL";2
"804";2020-04-20;"3304805-RJ";"city";3;0;"True";"38669";"7.75815";0;"S";"ATUAL";2
"805";2020-04-20;"3304904-RJ";"city";105;7;"True";"1084839";"9.67886";0,0667;"S";"ATUAL";3
"806";2020-04-20;"3305000-RJ";"city";1;0;"True";"36102";"2.76993";0;"S";"ATUAL";2
"807";2020-04-20;"3305109-RJ";"city";80;8;"True";"472406";"16.93459";0,1;"S";"ATUAL";3
"808";2020-04-20;"3305208-RJ";"city";12;2;"True";"104476";"11.48589";0,1667;"S";"ATUAL";2
"809";2020-04-20;"3305406-RJ";"city";3;2;"True";"18228";"16.4582";0,6667;"S";"ATUAL";2
"810";2020-04-20;"3305505-RJ";"city";3;0;"True";"89170";"3.36436";0;"S";"ATUAL";2
"811";2020-04-20;"3305554-RJ";"city";4;0;"True";"82312";"4.85956";0;"S";"ATUAL";2
"812";2020-04-20;"3305604-RJ";"city";1;0;"True";"21774";"4.59263";0;"S";"ATUAL";2
"813";2020-04-20;"3305703-RJ";"city";0;0;"True";"15623";"6.40082";0;"S";"ATUAL";2
"814";2020-04-20;"3305752-RJ";"city";5;3;"True";"34309";"14.57344";0,6;"S";"ATUAL";2
"815";2020-04-20;"3305802-RJ";"city";17;1;"True";"182594";"9.31027";0,0588;"S";"ATUAL";2
"816";2020-04-20;"3305901-RJ";"city";0;0;"True";"10626";"9.41088";0;"S";"ATUAL";2
"817";2020-04-20;"3306008-RJ";"city";5;0;"True";"81804";"6.11217";0;"S";"ATUAL";2
"818";2020-04-20;"3306107-RJ";"city";2;0;"True";"76523";"2.61359";0;"S";"ATUAL";2
"819";2020-04-20;"3306305-RJ";"city";146;6;"True";"273012";"53.4775";0,0411;"S";"ATUAL";3
"820";2020-04-20;"3500105-SP";"city";1;0;"True";"35068";"2.8516";0;"S";"ATUAL";2
"821";2020-04-20;"3500501-SP";"city";1;1;"True";"18705";"5.34616";1;"S";"ATUAL";2
"822";2020-04-20;"3500600-SP";"city";1;0;"True";"3451";"28.97711";0;"S";"ATUAL";2
"823";2020-04-20;"3500709-SP";"city";7;1;"True";"37214";"18.81013";0,1429;"S";"ATUAL";2
"824";2020-04-20;"3500758-SP";"city";1;0;"True";"6025";"16.59751";0;"S";"ATUAL";2
"825";2020-04-20;"3501608-SP";"city";25;3;"True";"239597";"10.43419";0,12;"S";"ATUAL";2
"826";2020-04-20;"3501707-SP";"city";5;0;"True";"40504";"12.34446";0;"S";"ATUAL";2
"827";2020-04-20;"3501905-SP";"city";5;0;"True";"72195";"6.92569";0;"S";"ATUAL";2
"828";2020-04-20;"3502101-SP";"city";2;0;"True";"57157";"3.49913";0;"S";"ATUAL";2
"829";2020-04-20;"3502200-SP";"city";1;1;"True";"25228";"3.96385";1;"S";"ATUAL";2
"830";2020-04-20;"3502507-SP";"city";1;0;"True";"36157";"2.76572";0;"S";"ATUAL";2
"831";2020-04-20;"3502705-SP";"city";1;0;"True";"24374";"4.10273";0;"S";"ATUAL";2
"832";2020-04-20;"3502754-SP";"city";1;0;"True";"22364";"4.47147";0;"S";"ATUAL";2
"833";2020-04-20;"3502804-SP";"city";39;0;"True";"197016";"19.79535";0;"S";"ATUAL";2
"834";2020-04-20;"3502903-SP";"city";1;0;"True";"34146";"2.9286";0;"S";"ATUAL";2
"835";2020-04-20;"3503109-SP";"city";7;0;"True";"6357";"110.11483";0;"S";"ATUAL";2
"836";2020-04-20;"3503208-SP";"city";49;2;"True";"236072";"20.75638";0,0408;"S";"ATUAL";3
"837";2020-04-20;"3503307-SP";"city";6;0;"True";"134236";"4.46974";0;"S";"ATUAL";2
"838";2020-04-20;"3503802-SP";"city";1;0;"True";"54408";"1.83797";0;"S";"ATUAL";2
"839";2020-04-20;"3503901-SP";"city";25;1;"True";"89824";"27.83221";0,04;"S";"ATUAL";2
"840";2020-04-20;"3504008-SP";"city";6;1;"True";"104386";"5.7479";0,1667;"S";"ATUAL";2
"841";2020-04-20;"3504107-SP";"city";22;1;"True";"142761";"15.41037";0,0455;"S";"ATUAL";2
"842";2020-04-20;"3504305-SP";"city";1;0;"True";"5403";"18.50824";0;"S";"ATUAL";2
"843";2020-04-20;"3504503-SP";"city";8;1;"True";"90655";"8.82466";0,125;"S";"ATUAL";2
"844";2020-04-20;"3504602-SP";"city";2;0;"True";"17502";"11.42727";0;"S";"ATUAL";2
"845";2020-04-20;"3505203-SP";"city";1;0;"True";"35264";"2.83575";0;"S";"ATUAL";2
"846";2020-04-20;"3505401-SP";"city";1;0;"True";"7659";"13.05653";0;"S";"ATUAL";2
"847";2020-04-20;"3505500-SP";"city";9;0;"True";"122098";"7.37113";0;"S";"ATUAL";2
"848";2020-04-20;"3505708-SP";"city";126;5;"True";"274182";"45.95488";0,0397;"S";"ATUAL";3
"849";2020-04-20;"3505906-SP";"city";1;0;"True";"62508";"1.5998";0;"S";"ATUAL";2
"850";2020-04-20;"3506003-SP";"city";58;3;"True";"376818";"15.39205";0,0517;"S";"ATUAL";3
"851";2020-04-20;"3506102-SP";"city";2;0;"True";"77496";"2.58078";0;"S";"ATUAL";2
"852";2020-04-20;"3506409-SP";"city";1;0;"True";"8034";"12.4471";0;"S";"ATUAL";2
"853";2020-04-20;"3506508-SP";"city";7;0;"True";"123638";"5.66169";0;"S";"ATUAL";2
"854";2020-04-20;"3507001-SP";"city";7;0;"True";"60997";"11.47597";0;"S";"ATUAL";2
"855";2020-04-20;"3507506-SP";"city";27;2;"True";"146497";"18.43041";0,0741;"S";"ATUAL";2
"856";2020-04-20;"3507605-SP";"city";36;7;"True";"168668";"21.3437";0,1944;"S";"ATUAL";2
"857";2020-04-20;"3507803-SP";"city";4;0;"True";"24939";"16.03914";0;"S";"ATUAL";2
"858";2020-04-20;"3508108-SP";"city";3;0;"True";"17144";"17.49883";0;"S";"ATUAL";2
"859";2020-04-20;"3508504-SP";"city";8;0;"True";"94263";"8.48689";0;"S";"ATUAL";2
"860";2020-04-20;"3508603-SP";"city";3;0;"True";"33327";"9.00171";0;"S";"ATUAL";2
"861";2020-04-20;"3508900-SP";"city";1;1;"True";"4191";"23.86065";1;"S";"ATUAL";2
"862";2020-04-20;"3509007-SP";"city";49;7;"True";"101470";"48.29014";0,1429;"S";"ATUAL";3
"863";2020-04-20;"3509205-SP";"city";8;1;"True";"76801";"10.41653";0,125;"S";"ATUAL";2
"864";2020-04-20;"3509403-SP";"city";2;0;"True";"26167";"7.64321";0;"S";"ATUAL";2
"865";2020-04-20;"3509502-SP";"city";192;7;"True";"1204073";"15.94588";0,0365;"S";"ATUAL";1
"866";2020-04-20;"3509601-SP";"city";6;1;"True";"84650";"7.08801";0,1667;"S";"ATUAL";2
"867";2020-04-20;"3509700-SP";"city";1;0;"True";"52088";"1.91983";0;"S";"ATUAL";2
"868";2020-04-20;"3509908-SP";"city";1;0;"True";"12540";"7.97448";0;"S";"ATUAL";2
"869";2020-04-20;"3510203-SP";"city";1;0;"True";"47138";"2.12143";0;"S";"ATUAL";2
"870";2020-04-20;"3510500-SP";"city";13;2;"True";"121532";"10.69677";0,1538;"S";"ATUAL";2
"871";2020-04-20;"3510609-SP";"city";78;3;"True";"400927";"19.45491";0,0385;"S";"ATUAL";3
"872";2020-04-20;"3511003-SP";"city";1;0;"True";"21006";"4.76054";0;"S";"ATUAL";2
"873";2020-04-20;"3511102-SP";"city";9;2;"True";"121862";"7.3854";0,2222;"S";"ATUAL";2
"874";2020-04-20;"3511300-SP";"city";1;0;"True";"9237";"10.82603";0;"S";"ATUAL";2
"875";2020-04-20;"3512308-SP";"city";1;1;"True";"17896";"5.58784";1;"S";"ATUAL";2
"876";2020-04-20;"3513009-SP";"city";81;5;"True";"249210";"32.50271";0,0617;"S";"ATUAL";3
"877";2020-04-20;"3513108-SP";"city";6;1;"True";"35292";"17.00102";0,1667;"S";"ATUAL";2
"878";2020-04-20;"3513405-SP";"city";3;1;"True";"82238";"3.64795";0,3333;"S";"ATUAL";2
"879";2020-04-20;"3513504-SP";"city";22;0;"True";"130705";"16.8318";0;"S";"ATUAL";2
"880";2020-04-20;"3513801-SP";"city";126;5;"True";"423884";"29.72511";0,0397;"S";"ATUAL";3
"881";2020-04-20;"3514403-SP";"city";3;2;"True";"46793";"6.41122";0,6667;"S";"ATUAL";2
"882";2020-04-20;"3514502-SP";"city";1;0;"True";"12445";"8.03536";0;"S";"ATUAL";2
"883";2020-04-20;"3514809-SP";"city";1;1;"True";"15494";"6.45411";1;"S";"ATUAL";2
"884";2020-04-20;"3514908-SP";"city";1;0;"True";"17772";"5.62683";0;"S";"ATUAL";2
"885";2020-04-20;"3515004-SP";"city";57;3;"True";"273726";"20.82374";0,0526;"S";"ATUAL";3
"886";2020-04-20;"3515103-SP";"city";5;0;"True";"69385";"7.20617";0;"S";"ATUAL";2
"887";2020-04-20;"3515400-SP";"city";1;0;"True";"16036";"6.23597";0;"S";"ATUAL";2
"888";2020-04-20;"3515509-SP";"city";4;0;"True";"69116";"5.78737";0;"S";"ATUAL";2
"889";2020-04-20;"3515707-SP";"city";55;2;"True";"194276";"28.31024";0,0364;"S";"ATUAL";3
"890";2020-04-20;"3516200-SP";"city";6;0;"True";"353187";"1.69882";0,1667;"S";"ATUAL";2
"891";2020-04-20;"3516309-SP";"city";31;1;"True";"175844";"17.62926";0,0323;"S";"ATUAL";2
"892";2020-04-20;"3516408-SP";"city";65;3;"True";"154489";"42.07419";0,0462;"S";"ATUAL";3
"893";2020-04-20;"3516705-SP";"city";1;0;"True";"44390";"2.25276";0;"S";"ATUAL";2
"894";2020-04-20;"3518206-SP";"city";3;0;"True";"32939";"9.10774";0;"S";"ATUAL";2
"895";2020-04-20;"3518305-SP";"city";2;0;"True";"29798";"6.71186";0;"S";"ATUAL";2
"896";2020-04-20;"3518404-SP";"city";1;0;"True";"121798";"0.82103";0;"S";"ATUAL";2
"897";2020-04-20;"3518701-SP";"city";62;2;"True";"320459";"19.34725";0,0323;"S";"ATUAL";3
"898";2020-04-20;"3518800-SP";"city";316;28;"True";"1379182";"22.91213";0,0886;"S";"ATUAL";1
"899";2020-04-20;"3518909-SP";"city";1;0;"True";"5267";"18.98614";0;"S";"ATUAL";2
"900";2020-04-20;"3519071-SP";"city";9;0;"True";"230851";"3.89862";0;"S";"ATUAL";2
"901";2020-04-20;"3519402-SP";"city";1;0;"True";"12393";"8.06907";0;"S";"ATUAL";2
"902";2020-04-20;"3519709-SP";"city";3;0;"True";"78878";"3.80334";0;"S";"ATUAL";2
"903";2020-04-20;"3519907-SP";"city";1;1;"True";"8159";"12.2564";1;"S";"ATUAL";2
"904";2020-04-20;"3520103-SP";"city";1;0;"True";"30432";"3.28601";0;"S";"ATUAL";2
"905";2020-04-20;"3520202-SP";"city";1;0;"True";"9534";"10.48878";0;"S";"ATUAL";2
"906";2020-04-20;"3520301-SP";"city";3;0;"True";"30857";"9.72227";0;"S";"ATUAL";2
"907";2020-04-20;"3520400-SP";"city";3;0;"True";"34970";"8.57878";0;"S";"ATUAL";2
"908";2020-04-20;"3520426-SP";"city";15;0;"True";"11166";"134.33638";0;"S";"ATUAL";2
"909";2020-04-20;"3520442-SP";"city";1;0;"True";"26686";"3.74728";0;"S";"ATUAL";2
"910";2020-04-20;"3520509-SP";"city";9;0;"True";"251627";"3.57672";0;"S";"ATUAL";2
"911";2020-04-20;"3521408-SP";"city";1;0;"True";"24235";"4.12626";0;"S";"ATUAL";2
"912";2020-04-20;"3522109-SP";"city";6;1;"True";"101816";"5.89298";0,1667;"S";"ATUAL";2
"913";2020-04-20;"3522208-SP";"city";49;1;"True";"175693";"27.88956";0,0204;"S";"ATUAL";3
"914";2020-04-20;"3522307-SP";"city";6;1;"True";"163901";"3.66075";0,1667;"S";"ATUAL";2
"915";2020-04-20;"3522406-SP";"city";1;0;"True";"94354";"1.05984";0;"S";"ATUAL";2
"916";2020-04-20;"3522505-SP";"city";39;5;"True";"237700";"16.40724";0,1282;"S";"ATUAL";2
"917";2020-04-20;"3522604-SP";"city";14;3;"True";"74773";"18.72334";0,2143;"S";"ATUAL";2
"918";2020-04-20;"3523107-SP";"city";48;0;"True";"370821";"12.94425";0;"S";"ATUAL";3
"919";2020-04-20;"3523206-SP";"city";1;0;"True";"50503";"1.98008";0;"S";"ATUAL";2
"920";2020-04-20;"3523404-SP";"city";3;1;"True";"120858";"2.48225";0,3333;"S";"ATUAL";2
"921";2020-04-20;"3523503-SP";"city";1;0;"True";"20697";"4.83162";0;"S";"ATUAL";2
"922";2020-04-20;"3523909-SP";"city";5;0;"True";"173939";"2.87457";0;"S";"ATUAL";2
"923";2020-04-20;"3524006-SP";"city";2;0;"True";"61252";"3.2652";0;"S";"ATUAL";2
"924";2020-04-20;"3524303-SP";"city";9;2;"True";"77263";"11.64853";0,2222;"S";"ATUAL";2
"925";2020-04-20;"3524402-SP";"city";19;0;"True";"233662";"8.1314";0;"S";"ATUAL";2
"926";2020-04-20;"3524501-SP";"city";6;0;"True";"7067";"84.90166";0;"S";"ATUAL";2
"927";2020-04-20;"3524709-SP";"city";2;0;"True";"57488";"3.47899";0;"S";"ATUAL";2
"928";2020-04-20;"3524808-SP";"city";2;0;"True";"49107";"4.07274";0;"S";"ATUAL";2
"929";2020-04-20;"3525003-SP";"city";14;1;"True";"124937";"11.20565";0,0714;"S";"ATUAL";2
"930";2020-04-20;"3525102-SP";"city";3;0;"True";"44380";"6.7598";0;"S";"ATUAL";2
"931";2020-04-20;"3525300-SP";"city";4;0;"True";"150252";"2.66219";0;"S";"ATUAL";2
"932";2020-04-20;"3525508-SP";"city";1;0;"True";"13220";"7.5643";0;"S";"ATUAL";2
"933";2020-04-20;"3525706-SP";"city";2;0;"True";"37015";"5.40321";0;"S";"ATUAL";2
"934";2020-04-20;"3525904-SP";"city";51;5;"True";"418962";"12.17294";0,098;"S";"ATUAL";3
"935";2020-04-20;"3526001-SP";"city";1;0;"True";"20679";"4.83582";0;"S";"ATUAL";2
"936";2020-04-20;"3526209-SP";"city";1;1;"True";"31444";"3.18026";1;"S";"ATUAL";2
"937";2020-04-20;"3526407-SP";"city";5;2;"True";"28516";"17.53402";0,4;"S";"ATUAL";2
"938";2020-04-20;"3526704-SP";"city";4;2;"True";"103391";"3.86881";0,5;"S";"ATUAL";2
"939";2020-04-20;"3526803-SP";"city";3;0;"True";"68432";"4.38391";0;"S";"ATUAL";2
"940";2020-04-20;"3526902-SP";"city";9;1;"True";"306114";"2.94008";0,1111;"S";"ATUAL";2
"941";2020-04-20;"3527108-SP";"city";6;2;"True";"78013";"7.69103";0,3333;"S";"ATUAL";2
"942";2020-04-20;"3527207-SP";"city";1;0;"True";"88706";"1.12732";0;"S";"ATUAL";2
"943";2020-04-20;"3527306-SP";"city";1;0;"True";"48885";"2.04562";0;"S";"ATUAL";2
"944";2020-04-20;"3528007-SP";"city";1;0;"True";"17163";"5.82649";0;"S";"ATUAL";2
"945";2020-04-20;"3528205-SP";"city";0;0;"True";"3698";"27.04164";0;"S";"ATUAL";2
"946";2020-04-20;"3528403-SP";"city";1;0;"True";"47150";"2.12089";0;"S";"ATUAL";2
"947";2020-04-20;"3528502-SP";"city";11;3;"True";"100179";"10.98035";0,2727;"S";"ATUAL";2
"948";2020-04-20;"3529005-SP";"city";8;1;"True";"238882";"3.34893";0,125;"S";"ATUAL";2
"949";2020-04-20;"3529302-SP";"city";3;0;"True";"83170";"3.60707";0;"S";"ATUAL";2
"950";2020-04-20;"3529401-SP";"city";93;4;"True";"472912";"19.66539";0,043;"S";"ATUAL";3
"951";2020-04-20;"3529708-SP";"city";1;0;"True";"22226";"4.49924";0;"S";"ATUAL";2
"952";2020-04-20;"3529807-SP";"city";2;1;"True";"12908";"15.49427";0,5;"S";"ATUAL";2
"953";2020-04-20;"3530102-SP";"city";1;0;"True";"29564";"3.38249";0;"S";"ATUAL";2
"954";2020-04-20;"3530300-SP";"city";6;0;"True";"59824";"10.02942";0;"S";"ATUAL";2
"955";2020-04-20;"3530508-SP";"city";2;1;"True";"68885";"2.90339";0,5;"S";"ATUAL";2
"956";2020-04-20;"3530607-SP";"city";120;8;"True";"445842";"26.91536";0,0667;"S";"ATUAL";3
"957";2020-04-20;"3530706-SP";"city";9;1;"True";"151888";"5.92542";0,1111;"S";"ATUAL";2
"958";2020-04-20;"3530805-SP";"city";1;0;"True";"93189";"1.07309";0;"S";"ATUAL";2
"959";2020-04-20;"3531100-SP";"city";3;1;"True";"56702";"5.29082";0,3333;"S";"ATUAL";2
"960";2020-04-20;"3531308-SP";"city";9;1;"True";"50498";"17.82249";0,1111;"S";"ATUAL";2
"961";2020-04-20;"3531803-SP";"city";1;0;"True";"59772";"1.67302";0;"S";"ATUAL";2
"962";2020-04-20;"3531902-SP";"city";2;0;"True";"32968";"6.06649";0;"S";"ATUAL";2
"963";2020-04-20;"3532009-SP";"city";4;0;"True";"13622";"29.36426";0;"S";"ATUAL";2
"964";2020-04-20;"3532603-SP";"city";1;0;"True";"11478";"8.71232";1;"S";"ATUAL";2
"965";2020-04-20;"3533403-SP";"city";1;1;"True";"60174";"1.66185";1;"S";"ATUAL";2
"966";2020-04-20;"3533908-SP";"city";4;0;"True";"54772";"7.303";0;"S";"ATUAL";2
"967";2020-04-20;"3534302-SP";"city";4;0;"True";"44028";"9.08513";0;"S";"ATUAL";2
"968";2020-04-20;"3534401-SP";"city";301;27;"True";"698418";"43.0974";0,0897;"S";"ATUAL";1
"969";2020-04-20;"3534708-SP";"city";7;0;"True";"113542";"6.16512";0;"S";"ATUAL";2
"970";2020-04-20;"3536208-SP";"city";3;0;"True";"19648";"15.26873";0;"S";"ATUAL";2
"971";2020-04-20;"3536505-SP";"city";9;0;"True";"109424";"8.22489";0;"S";"ATUAL";2
"972";2020-04-20;"3536570-SP";"city";1;0;"True";"1833";"54.55537";0;"S";"ATUAL";2
"973";2020-04-20;"3536703-SP";"city";1;0;"True";"46687";"2.14192";0;"S";"ATUAL";2
"974";2020-04-20;"3536802-SP";"city";1;0;"True";"6093";"16.41228";0;"S";"ATUAL";2
"975";2020-04-20;"3537305-SP";"city";1;1;"True";"63407";"1.57711";1;"S";"ATUAL";2
"976";2020-04-20;"3537602-SP";"city";6;0;"True";"68284";"8.78683";0;"S";"ATUAL";2
"977";2020-04-20;"3537800-SP";"city";1;0;"True";"55348";"1.80675";0;"S";"ATUAL";2
"978";2020-04-20;"3537909-SP";"city";3;0;"True";"29185";"10.27925";0;"S";"ATUAL";2
"979";2020-04-20;"3538006-SP";"city";2;1;"True";"168328";"1.18816";0,5;"S";"ATUAL";2
"980";2020-04-20;"3538105-SP";"city";2;0;"True";"17049";"11.73089";0;"S";"ATUAL";2
"981";2020-04-20;"3538600-SP";"city";1;0;"True";"27303";"3.6626";0;"S";"ATUAL";2
"982";2020-04-20;"3538709-SP";"city";21;2;"True";"404142";"5.19619";0,0952;"S";"ATUAL";2
"983";2020-04-20;"3538808-SP";"city";3;0;"True";"29806";"10.06509";0;"S";"ATUAL";2
"984";2020-04-20;"3538907-SP";"city";1;0;"True";"25492";"3.9228";0;"S";"ATUAL";2
"985";2020-04-20;"3539400-SP";"city";3;0;"True";"13636";"22.00059";0;"S";"ATUAL";2
"986";2020-04-20;"3539806-SP";"city";26;3;"True";"117452";"22.1367";0,1154;"S";"ATUAL";2
"987";2020-04-20;"3540200-SP";"city";4;0;"True";"49961";"8.00624";0;"S";"ATUAL";2
"988";2020-04-20;"3540408-SP";"city";1;0;"True";"4169";"23.98657";0;"S";"ATUAL";2
"989";2020-04-20;"3540606-SP";"city";2;0;"True";"53098";"3.76662";0;"S";"ATUAL";2
"990";2020-04-20;"3540705-SP";"city";2;1;"True";"56150";"3.56189";0,5;"S";"ATUAL";2
"991";2020-04-20;"3541000-SP";"city";54;7;"True";"325073";"16.61165";0,1296;"S";"ATUAL";3
"992";2020-04-20;"3541059-SP";"city";2;0;"True";"5261";"38.01559";0;"S";"ATUAL";2
"993";2020-04-20;"3541406-SP";"city";6;2;"True";"228743";"2.62303";0,3333;"S";"ATUAL";2
"994";2020-04-20;"3541505-SP";"city";8;3;"True";"39516";"20.24496";0,375;"S";"ATUAL";2
"995";2020-04-20;"3541604-SP";"city";2;0;"True";"40432";"4.94658";0;"S";"ATUAL";2
"996";2020-04-20;"3542008-SP";"city";1;0;"True";"6638";"15.06478";0;"S";"ATUAL";2
"997";2020-04-20;"3542206-SP";"city";1;0;"True";"29707";"3.36621";0;"S";"ATUAL";2
